Contact	DeliveryPercentage	OverheadRatio	AvgLatency	TotalForwards
40400	24.5	645.3551020408163	1054.2775510087984	128.592
40500	24.451097804391217	646.6897959183674	1054.2775510087984	128.59281437125748
40600	24.50199203187251	645.719512195122	1056.1528455162722	128.67330677290838
40700	24.528301886792452	644.7287449392712	1061.6251012018226	128.61569016881828
40800	24.578790882061448	643.616935483871	1101.8451612769989	128.65807730426164
40900	24.604743083003953	642.5180722891566	1099.8357429579942	128.5691699604743
41000	24.65483234714004	641.72	1097.7131999855362	128.67061143984222
41100	24.70472440944882	640.7370517928287	1096.1075697060821	128.74409448818898
41200	24.656188605108053	642.2470119521912	1096.1075697060821	128.7966601178782
41300	24.6078431372549	643.7410358565737	1096.1075697060821	128.8372549019608
41400	24.55968688845401	645.3306772908367	1096.1075697060821	128.89823874755382
41500	24.48780487804878	646.7888446215139	1096.1075697060821	128.7960975609756
41600	24.610894941634243	643.304347826087	1095.9458497861688	128.73832684824902
41700	24.660194174757283	642.5748031496063	1093.5043306918767	128.85825242718445
41800	24.709302325581394	641.5372549019608	1090.8196078257718	128.90116279069767
41900	24.637681159420293	643.2980392156862	1090.8196078257718	128.88985507246377
42000	24.66281310211946	642.3046875	1089.0804687320501	128.8198458574181
42100	24.615384615384617	643.74609375	1089.0804687320501	128.85961538461538
42200	24.64046021093001	642.7937743190662	1087.835408541773	128.79386385426653
42300	24.5697896749522	644.5719844357976	1087.835408541773	128.79254302103251
42400	24.52290076335878	646.1011673151751	1087.835408541773	128.85019083969465
42500	24.45290199809705	647.9105058365759	1087.835408541773	128.84681255946717
42600	24.383301707779886	649.6264591439689	1087.835408541773	128.82637571157494
42700	24.33712121212121	650.8949416342413	1087.835408541773	128.82291666666666
42800	24.291115311909262	652.284046692607	1087.835408541773	128.84120982986767
42900	24.245283018867923	653.692607003891	1087.835408541773	128.88584905660377
43000	24.27093132643462	652.6589147286821	1088.8624030816184	128.82314205079962
43100	24.202626641651033	654.2209302325581	1088.8624030816184	128.7720450281426
43200	24.22825070159027	653.4131274131274	1092.7370656172884	128.74087932647333
43300	24.369747899159663	649.8620689655172	1099.1816091743851	128.78711484593836
43400	24.30167597765363	651.5900383141762	1099.1816091743851	128.7709497206704
43500	24.25650557620818	653.2145593869732	1099.1816091743851	128.85408921933086
43600	24.211502782931355	654.6513409961685	1099.1816091743851	128.89424860853433
43700	24.14431082331175	656.2605363984675	1099.1816091743851	128.84921369102682
43800	24.261992619926197	652.6577946768061	1115.5779467457817	128.75645756457564
43900	24.21731123388582	654.2091254752852	1115.5779467457817	128.82412523020258
44000	24.150596877869603	655.7908745247148	1115.5779467457817	128.7786960514233
44100	24.106324472960587	657.2585551330799	1115.5779467457817	128.81943171402384
44200	24.131627056672762	656.3977272727273	1122.3454545225356	128.7943327239488
44300	24.087591240875913	657.6515151515151	1122.3454545225356	128.79653284671534
44400	24.043715846994534	658.9431818181819	1122.3454545225356	128.80145719489983
44500	24.0	660.3598484848485	1122.3454545225356	128.83727272727273
44600	23.95644283121597	661.9659090909091	1122.3454545225356	128.91288566243193
44700	23.891402714932127	663.4015151515151	1122.3454545225356	128.83981900452488
44800	23.848238482384822	664.8371212121212	1122.3454545225356	128.87533875338752
44900	23.805229936880075	666.5378787878788	1122.3454545225356	128.97475202885482
45000	23.741007194244602	668.2348484848485	1122.3454545225356	128.95593525179856
45100	23.67713004484305	669.6818181818181	1122.3454545225356	128.87892376681614
45200	23.634735899731425	670.9848484848485	1122.3454545225356	128.89973142345568
45300	23.57142857142857	672.4962121212121	1122.3454545225356	128.84017857142857
45400	23.618538324420676	671.6075471698114	1124.534339599041	128.93048128342247
45500	23.555555555555554	673.4566037735849	1124.534339599041	128.95733333333334
45600	23.49290780141844	674.9735849056603	1124.534339599041	128.9086879432624
45700	23.43059239610964	676.4113207547169	1124.534339599041	128.83112290008842
45800	23.389232127096204	678.0943396226415	1124.534339599041	128.92939099735216
45900	23.43612334801762	676.7706766917294	1162.895488697507	128.93215859030838
46000	23.374340949033392	678.5864661654135	1162.895488697507	128.95342706502637
46100	23.31288343558282	680.0864661654135	1162.895488697507	128.8965819456617
46200	23.27209098862642	681.5451127819549	1162.895488697507	128.9448818897638
46300	23.211169284467715	682.8947368421053	1162.895488697507	128.85776614310646
46400	23.170731707317074	684.3533834586466	1162.895488697507	128.90505226480838
46500	23.11033883579496	685.9097744360902	1162.895488697507	128.85490877497827
46600	23.050259965337954	687.4661654135339	1162.895488697507	128.8110918544194
46700	23.09688581314879	686.1011235955057	1160.4891385517576	128.80968858131487
46800	23.1433506044905	685.1604477611941	1161.6813432578363	128.89464594127807
46900	23.16968130921619	684.3754646840149	1159.6828996017853	128.90697674418604
47000	23.10996563573883	686.1635687732341	1159.6828996017853	128.91666666666666
47100	23.050556983718938	687.635687732342	1159.6828996017853	128.85089974293058
47200	23.09666381522669	686.7740740740741	1174.3603703431745	128.9606501283148
47300	23.14261315115286	685.7749077490774	1173.7324722968003	129.0281810418446
47400	23.083475298126068	687.4575645756457	1173.7324722968003	129.03236797274275
47500	23.12925170068027	686.4375	1173.3753676184076	129.09948979591837
47600	23.070398642917727	687.875	1173.3753676184076	129.04156064461407
47700	23.011844331641285	689.6544117647059	1173.3753676184076	129.0507614213198
47800	22.972972972972975	691.0808823529412	1173.3753676184076	129.0954391891892
47900	22.93423271500843	692.2830882352941	1173.3753676184076	129.0893760539629
48000	22.87636669470143	693.7536764705883	1173.3753676184076	129.0344827586207
48100	22.837951301427374	695.1102941176471	1173.3753676184076	129.0545759865659
48200	22.780569514237854	696.7022058823529	1173.3753676184076	129.02680067001674
48300	22.74247491638796	697.9632352941177	1173.3753676184076	129.0334448160535
48400	22.78797996661102	696.8131868131868	1170.3432234138113	129.07095158597662
48500	22.75	697.989010989011	1170.3432234138113	129.07
48600	22.795341098169715	696.7080291970802	1196.862773692454	129.0881863560732
48700	22.904564315352697	693.0072463768116	1210.0409419973014	129.00995850622408
48800	22.866611433305717	694.3007246376811	1210.0409419973014	129.03396851698426
48900	22.8099173553719	695.8079710144928	1210.0409419973014	128.99256198347106
49000	22.772277227722775	697.054347826087	1210.0409419973014	129.00247524752476
49100	22.73476112026359	698.286231884058	1210.0409419973014	129.00576606260296
49200	22.697368421052634	699.6086956521739	1210.0409419973014	129.03371710526315
49300	22.641509433962266	700.9347826086956	1210.0409419973014	128.9524200164069
49400	22.585924713584287	702.5942028985507	1210.0409419973014	128.94353518821603
49500	22.54901960784314	703.9384057971015	1210.0409419973014	128.968954248366
49600	22.67536704730832	700.2122302158274	1235.3248201106483	128.9983686786297
49700	22.701383238405207	699.1397849462365	1231.738351220472	128.95280716029293
49800	22.664500406173843	700.4767025089606	1231.738351220472	128.98943948009747
49900	22.690437601296594	699.4821428571429	1228.7889285366464	128.95867098865477
50000	22.653721682847898	701.0035714285714	1228.7889285366464	129.0299352750809
50100	22.69789983844911	699.7224199288256	1226.9024910676446	129.03554119547658
50200	22.661290322580648	701.0711743772242	1226.9024910676446	129.0774193548387
50300	22.705314009661837	699.8262411347517	1225.4872340062163	129.0901771336554
50400	22.7491961414791	698.7314487632509	1224.1593639204846	129.13344051446944
50500	22.792937399678973	697.6866197183099	1239.192253483243	129.18860353130017
50600	22.756410256410255	699.0	1239.192253483243	129.22355769230768
50700	22.720000000000002	700.4542253521126	1239.192253483243	129.2824
50800	22.66560255387071	701.9612676056338	1239.192253483243	129.24900239425378
50900	22.611464968152866	703.3943661971831	1239.192253483243	129.19824840764332
51000	22.575516693163753	704.7922535211268	1239.192253483243	129.24880763116056
51100	22.53968253968254	705.9260563380282	1239.192253483243	129.24285714285713
51200	22.547468354430382	705.0982456140351	1239.6733332946565	129.13924050632912
51300	22.494080505130228	706.519298245614	1239.6733332946565	129.08681925808997
51400	22.440944881889763	707.880701754386	1239.6733332946565	129.0259842519685
51500	22.40566037735849	709.1964912280702	1239.6733332946565	129.06367924528303
51600	22.35294117647059	710.7087719298246	1239.6733332946565	129.03607843137254
51700	22.31793265465936	712.0947368421052	1239.6733332946565	129.09005481597495
51800	22.283033620015637	713.3719298245614	1239.6733332946565	129.12118842845973
51900	22.404371584699454	709.7560975609756	1235.6940766147509	129.1647150663544
52000	22.369446609508962	710.773519163763	1235.6940766147509	129.13717848791893
52100	22.429906542056074	709.5034722222222	1234.1083332922226	129.25623052959503
52200	22.472783825816485	708.1626297577855	1248.9335639719259	129.248833592535
52300	22.420480993017843	709.5674740484429	1248.9335639719259	129.20093095422808
52400	22.4031007751938	710.8754325259515	1248.9335639719259	129.33875968992248
52500	22.36842105263158	712.1626297577855	1248.9335639719259	129.37770897832817
52600	22.393822393822393	711.0344827586207	1256.604482715893	129.32664092664092
52700	22.342064714946073	712.7275862068966	1256.604482715893	129.33898305084745
52800	22.367409684857805	711.6185567010309	1265.4965635303383	129.28362797847808
52900	22.3159509202454	713.1099656357388	1265.4965635303383	129.25613496932516
53000	22.28177641653905	714.4089347079038	1265.4965635303383	129.29402756508424
53100	22.230710466004584	715.7938144329897	1265.4965635303383	129.24675324675326
53200	22.179878048780488	717.2027491408935	1265.4965635303383	129.20426829268294
53300	22.146118721461185	718.4226804123712	1265.4965635303383	129.22450532724505
53400	22.17160212604404	717.6575342465753	1275.1674657090464	129.2399392558846
53500	22.12121212121212	719.0890410958904	1275.1674657090464	129.20151515151514
53600	22.071050642479214	720.5	1275.1674657090464	129.16250944822374
53700	22.09653092006033	719.3822525597269	1315.8430033677525	129.11387631975867
53800	22.04665161775771	720.9453924914676	1315.8430033677525	129.11587659894658
53900	22.088655146506387	719.734693877551	1318.8663264845516	129.137490608565
54000	22.038980509745127	720.9829931972789	1318.8663264845516	129.06596701649175
54100	21.98952879581152	722.3129251700681	1318.8663264845516	129.01196709050112
54200	21.956684092606423	723.3027210884354	1318.8663264845516	128.98581030619866
54300	21.92393736017897	724.4455782312925	1318.8663264845516	128.99179716629382
54400	21.891288160833955	725.7380952380952	1318.8663264845516	129.02978406552495
54500	21.842496285289748	726.9591836734694	1318.8663264845516	128.96210995542347
54600	21.884272997032642	725.6677966101695	1315.6535592751131	128.96290801186944
54700	21.925925925925927	724.4222972972973	1312.2783783305993	128.98
54800	21.967455621301777	723.1414141414141	1309.2161615675284	128.98224852071007
54900	21.918819188191883	724.4444444444445	1309.2161615675284	128.92398523985239
55000	21.85430463576159	725.8956228956229	1309.2161615675284	128.80206033848418
55100	21.895664952241	724.989932885906	1307.1392616954736	128.8890521675239
55200	21.86353631694791	726.2181208053692	1307.1392616954736	128.91709464416726
55300	21.831501831501832	727.3691275167786	1307.1392616954736	128.92600732600732
55400	21.8727139722019	726.1839464882943	1329.7946487790741	128.95098756400878
55500	21.824817518248175	727.5384615384615	1329.7946487790741	128.907299270073
55600	21.93877551020408	724.1229235880398	1327.6408637352915	128.96574344023324
55700	22.05240174672489	720.6006600660066	1373.201980144223	129.00218340611355
55800	22.0203488372093	721.8580858085809	1373.201980144223	129.03997093023256
55900	21.972443799854968	723.1452145214521	1373.201980144223	128.9876722262509
56000	21.908893709327547	724.5841584158416	1373.201980144223	128.86840202458424
56100	21.949458483754512	723.375	1369.285197313762	128.8837545126354
56200	21.91780821917808	724.8223684210526	1369.285197313762	128.95602018745493
56300	21.886249100071993	726.2269736842105	1369.285197313762	129.02303815694745
56400	21.910919540229884	725.0918032786885	1369.1193442067706	128.96336206896552
56500	21.863799283154123	726.311475409836	1369.1193442067706	128.894623655914
56600	21.832498210450964	727.5967213114754	1369.1193442067706	128.93486041517536
56700	21.80128663330951	728.9770491803279	1369.1193442067706	128.99714081486778
56800	21.754636233951498	730.0655737704918	1369.1193442067706	128.90513552068472
56900	21.937321937321936	724.1493506493506	1373.4159090327692	128.93019943019942
57000	21.890547263681594	725.5292207792207	1373.4159090327692	128.90973702914002
57100	21.98581560283688	722.1322580645161	1389.947096714321	128.86524822695034
57200	22.009907997169144	721.016077170418	1393.186173572707	128.80325548478416
57300	22.04946996466431	720.0833333333334	1413.9179486563555	128.87561837455831
57400	22.018348623853214	721.4166666666666	1413.9179486563555	128.93225123500352
57500	22.04225352112676	720.2843450479234	1421.460063835309	128.8661971830986
57600	22.0112517580872	721.4376996805112	1421.460063835309	128.89099859353024
57700	21.980337078651687	722.591054313099	1421.460063835309	128.91011235955057
57800	21.949509116409537	724.1022364217253	1421.460063835309	129.00210378681626
57900	22.043386983904828	720.9301587301587	1415.5088888247062	128.99090272918124
58000	22.067039106145252	720.2310126582279	1412.545253099514	129.0167597765363
58100	22.17573221757322	716.9874213836478	1407.1176099961378	129.07461645746164
58200	22.129436325678498	718.2044025157232	1407.1176099961378	129.0222686151705
58300	22.098679638637943	719.3647798742138	1407.1176099961378	129.04586518415567
58400	22.122052704576976	718.3855799373041	1404.8495297129514	129.00901525658807
58500	22.145328719723185	717.528125	1402.9803124315322	128.98615916955018
58600	22.099447513812155	718.659375	1402.9803124315322	128.91919889502762
58700	22.06896551724138	719.875	1402.9803124315322	128.95724137931035
58800	22.107438016528928	718.9096573208723	1402.074454759333	129.0068870523416
58900	22.130584192439862	718.0621118012423	1423.7866458925455	128.99518900343642
59000	22.100205902539464	719.1925465838509	1423.7866458925455	129.02059025394647

